0.9377678543553749, 24.663549860724288
0.9956176834691686, 28.36984512534832
1.0117223752673734, 246.9671398328693
1.0353616990109167, 285.1647890293551
1.0299286127418394, 265.11316144846796
1.0116133217235799, 232.51258830083577
1.0504632943735324, 304.48291226740946
1.0629592953540357, 332.16560222841235
1.0700130043976745, 309.0994736490252
1.0739718158120972, 354.8203320334262
1.1025136448433575, 305.89723454039006
1.193067681017915, 141.7824802228414
1.249927966448956, 132.23734441825593
1.3110801488359272, 124.80090919220072
1.3793569711200515, 117.09855376044584
1.4226696832215673, 109.98246685236779
1.4804708576773589, 107.23980835654606
1.546204866533234, 102.15477125348195
1.6137581833763193, 94.35537827298072
1.670071069293991, 90.3020389972146
1.693502900925063, 82.57441337047374
1.7694023498469669, 83.66777047353776
1.8353610090030603, 84.40902952646252
1.8994769428934948, 80.4062306406687
1.9609051263661037, 79.40553091922027
2.029495611045771, 69.73210027855168
