Force produced by a maximally-activated rat soleus muscle in vivo when subjected
to a displacement waveform of maximum amplitude 0.25 mm. Experimental data was
provided by T.G. Sandercock [1]. Please refer to Millard et al. [2] for details.

References:
    1. Krylow, A.M. and Sandercock, T.G., 1997. "Dynamic force responses of
       muscle involving eccentric contraction". Journal of Biomechanics,
       30(1), pp. 27--33. http://dx.doi.org/10.1016/S0021-9290(96)00097-8.
    2. Millard, M., Uchida, T., Seth, A., and Delp, S.L., 2013. "Flexing
       computational muscle: Modeling and simulation of musculotendon
       dynamics". ASME Journal of Biomechanical Engineering, 135(2),
       p. 021013 (11 pages). http://dx.doi.org/10.1115/1.4023390.

endheader
time_s	force_N
0.000000000000000	0.015696000000000
0.031114952463267	0.298224000000000
0.058772687986171	0.690624000000000
0.093344857389801	0.933912000000000
0.131374243733794	1.083024000000000
0.152117545375972	1.106568000000000
0.181503889369058	1.130112000000000
0.205704407951599	1.177200000000001
0.226447709593777	1.208592000000000
0.245462402765774	1.161504000000000
0.269662921348315	1.012392000000000
0.285220397579948	0.965304000000000
0.312878133102852	1.020240000000000
0.342264477095938	1.114416000000000
0.368193604148660	1.192896000000000
0.392394122731201	1.153656000000000
0.432152117545376	1.004544000000000
0.451166810717372	0.988848000000000
0.482281763180639	1.020240000000000
0.522039757994814	1.224288000000001
0.542783059636992	1.302768000000000
0.561797752808989	1.247832000000000
0.594641313742437	1.012392000000000
0.613656006914434	0.957456000000000
0.636127917026793	1.020240000000000
0.670700086430423	1.255680000000000
0.691443388072601	1.357704000000000
0.712186689714779	1.271376000000000
0.739844425237683	1.067328000000000
0.757130509939498	1.004544000000000
0.781331028522040	1.083024000000000
0.810717372515125	1.381248000000000
0.822817631806396	1.436184000000001
0.838375108038029	1.342008000000000
0.871218668971478	0.933912000000000
0.888504753673293	0.847584000000000
0.912705272255834	0.981000000000000
0.940363007778738	1.302768000000000
0.954191875540190	1.404792000000000
0.973206568712186	1.302768000000000
0.993949870354365	1.122264000000000
1.014693171996543	1.020240000000000
1.038893690579084	1.106568000000000
1.057908383751080	1.271376000000000
1.075194468452895	1.365552000000000
1.099394987035436	1.216440000000000
1.116681071737251	1.083024000000000
1.133967156439066	1.028088000000000
1.156439066551426	1.059480000000000
1.184096802074330	1.098720000000000
1.215211754537597	1.051632000000000
1.242869490060501	1.098720000000000
1.270527225583405	1.279224000000000
1.287813310285220	1.357704000000000
1.308556611927398	1.247832000000000
1.324114088159032	1.130112000000000
1.341400172860847	1.098720000000000
1.363872082973206	1.169352000000000
1.382886776145203	1.373400000000000
1.394987035436473	1.420488000000000
1.408815903197925	1.349856000000000
1.433016421780466	1.153656000000000
1.457216940363008	1.004544000000000
1.490060501296456	1.051632000000000
1.519446845289541	1.020240000000000
1.541918755401901	0.957456000000000
1.571305099394987	1.051632000000000
1.588591184096802	1.247832000000000
1.605877268798617	1.412640000000000
1.621434745030250	1.318464000000000
1.647363872082973	1.028088000000000
1.666378565254969	0.886824000000000
1.687121866897148	0.973152000000000
1.716508210890233	1.239984000000000
1.732065687121867	1.326312000000000
1.747623163353500	1.232136000000000
1.770095073465860	1.004544000000000
1.785652549697494	0.926064000000000
1.808124459809853	1.012392000000000
1.835782195332757	1.279224000000000
1.851339671564391	1.373400000000000
1.866897147796024	1.326312000000000
1.896283491789110	1.255680000000000
1.917026793431288	1.302768000000000
1.936041486603284	1.342008000000000
1.963699222126188	1.239984000000000
1.980985306828003	1.083024000000000
2.000000000000000	1.028088000000000
