Force produced by a maximally-activated rat soleus muscle in vivo when subjected
to a displacement waveform of maximum amplitude 2.0 mm. Experimental data was
provided by T.G. Sandercock [1]. Please refer to Millard et al. [2] for details.

References:
    1. Krylow, A.M. and Sandercock, T.G., 1997. "Dynamic force responses of
       muscle involving eccentric contraction". Journal of Biomechanics,
       30(1), pp. 27--33. http://dx.doi.org/10.1016/S0021-9290(96)00097-8.
    2. Millard, M., Uchida, T., Seth, A., and Delp, S.L., 2013. "Flexing
       computational muscle: Modeling and simulation of musculotendon
       dynamics". ASME Journal of Biomechanical Engineering, 135(2),
       p. 021013 (11 pages). http://dx.doi.org/10.1115/1.4023390.

endheader
time_s	force_N
0.000000000000000	0.000000000000000
0.022452504317789	0.204048000000000
0.036269430051813	0.368856000000000
0.058721934369603	0.306072000000000
0.077720207253886	0.415944000000000
0.091537132987910	0.674928000000000
0.110535405872193	1.177200000000000
0.120898100172712	1.491120000000000
0.129533678756477	1.561752000000000
0.146804835924007	1.467576000000000
0.158894645941278	1.318464000000000
0.169257340241796	1.271376000000000
0.183074265975820	1.357704000000000
0.195164075993092	1.569600000000000
0.202072538860104	1.742256000000000
0.208981001727116	1.836432000000000
0.226252158894646	1.726560000000000
0.240069084628670	1.334160000000000
0.253886010362694	0.761256000000000
0.267702936096719	0.376704000000000
0.283246977547496	0.298224000000000
0.300518134715026	0.384552000000000
0.317789291882556	0.722016000000000
0.336787564766839	1.137960000000000
0.343696027633852	1.373400000000000
0.355785837651123	1.475424000000000
0.374784110535406	1.318464000000000
0.393782383419689	0.957456000000000
0.412780656303973	0.517968000000000
0.430051813471503	0.368856000000000
0.452504317789292	0.345312000000000
0.471502590673575	0.463032000000000
0.493955094991365	0.800496000000000
0.507772020725389	1.208592000000000
0.516407599309154	1.428336000000000
0.531951640759931	1.506816000000000
0.556131260794473	1.334160000000000
0.575129533678757	0.792648000000000
0.587219343696028	0.384552000000000
0.606217616580311	0.298224000000000
0.625215889464594	0.400248000000000
0.647668393782384	0.871128000000000
0.658031088082902	1.334160000000000
0.682210708117444	1.553904000000000
0.701208981001727	1.436184000000000
0.718480138169257	1.035936000000000
0.735751295336788	0.517968000000000
0.749568221070812	0.361008000000000
0.763385146804836	0.470880000000000
0.784110535405872	0.918216000000000
0.792746113989637	1.436184000000000
0.799654576856650	1.687320000000000
0.813471502590674	1.765800000000000
0.832469775474957	1.640232000000000
0.844559585492228	1.122264000000000
0.851468048359240	0.784800000000000
0.860103626943005	0.313920000000000
0.882556131260795	0.164808000000000
0.903281519861831	0.313920000000000
0.917098445595855	0.737712000000000
0.929188255613126	1.318464000000000
0.937823834196891	1.577448000000000
0.953367875647669	1.640232000000000
0.965457685664940	1.498968000000000
0.979274611398964	1.130112000000000
0.991364421416235	0.706320000000000
0.996545768566494	0.494424000000000
1.006908462867012	0.400248000000000
1.020725388601037	0.525816000000000
1.037996545768567	1.020240000000000
1.051813471502591	1.506816000000000
1.063903281519862	1.663776000000000
1.077720207253887	1.546056000000000
1.091537132987911	1.208592000000000
1.107081174438688	0.604296000000000
1.124352331606218	0.415944000000000
1.143350604490501	0.572904000000000
1.153713298791020	0.769104000000000
1.177892918825562	0.918216000000000
1.195164075993092	0.784800000000000
1.217616580310881	0.572904000000000
1.231433506044905	0.714168000000000
1.248704663212436	1.114416000000000
1.259067357512954	1.428336000000000
1.272884283246978	1.530360000000000
1.291882556131261	1.396944000000000
1.303972366148532	1.083024000000000
1.310880829015545	0.839736000000000
1.319516407599310	0.627840000000000
1.331606217616581	0.525816000000000
1.343696027633852	0.690624000000000
1.360967184801382	1.145808000000000
1.364421416234888	1.404792000000000
1.373056994818653	1.648080000000000
1.385146804835924	1.742256000000000
1.402417962003455	1.561752000000000
1.412780656303973	1.287072000000000
1.423143350604491	0.839736000000000
1.435233160621762	0.463032000000000
1.443868739205527	0.384552000000000
1.461139896373057	0.486576000000000
1.476683937823835	0.690624000000000
1.490500863557859	0.792648000000000
1.507772020725389	0.635688000000000
1.521588946459413	0.423792000000000
1.537132987910191	0.345312000000000
1.552677029360968	0.455184000000000
1.571675302245251	0.918216000000000
1.578583765112263	1.279224000000000
1.595854922279793	1.546056000000000
1.614853195164076	1.412640000000000
1.628670120898101	1.028088000000000
1.635578583765113	0.643536000000000
1.642487046632125	0.298224000000000
1.658031088082902	0.219744000000000
1.673575129533679	0.298224000000000
1.692573402417962	0.714168000000000
1.702936096718480	1.137960000000000
1.715025906735751	1.420488000000000
1.732297063903282	1.342008000000000
1.746113989637306	0.926064000000000
1.759930915371330	0.447336000000000
1.768566493955095	0.282528000000000
1.782383419689119	0.251136000000000
1.792746113989637	0.392400000000000
1.806563039723661	0.659232000000000
1.818652849740933	1.122264000000000
1.827288428324698	1.381248000000000
1.839378238341969	1.428336000000000
1.856649395509499	1.342008000000000
1.875647668393782	1.153656000000000
1.889464594127807	1.051632000000000
1.905008635578584	1.185048000000000
1.915371329879102	1.412640000000000
1.927461139896373	1.538208000000000
1.949913644214162	1.326312000000000
1.965457685664940	0.839736000000000
1.974093264248705	0.517968000000000
1.984455958549223	0.400248000000000
2.000000000000000	0.525816000000000
