Force produced by a maximally-activated rat soleus muscle in vivo when subjected
to a displacement waveform of maximum amplitude 0.1 mm. Experimental data was
provided by T.G. Sandercock [1]. Please refer to Millard et al. [2] for details.

References:
    1. Krylow, A.M. and Sandercock, T.G., 1997. "Dynamic force responses of
       muscle involving eccentric contraction". Journal of Biomechanics,
       30(1), pp. 27--33. http://dx.doi.org/10.1016/S0021-9290(96)00097-8.
    2. Millard, M., Uchida, T., Seth, A., and Delp, S.L., 2013. "Flexing
       computational muscle: Modeling and simulation of musculotendon
       dynamics". ASME Journal of Biomechanical Engineering, 135(2),
       p. 021013 (11 pages). http://dx.doi.org/10.1115/1.4023390.

endheader
time_s	force_N
0.000000000000000	0.000000000000000
0.032034632034632	0.261072580645161
0.056277056277056	0.688282258064516
0.078787878787879	0.886064516129032
0.109956709956710	1.004733870967742
0.149783549783550	1.068024193548387
0.184415584415584	1.099669354838710
0.220779220779221	1.139225806451613
0.241558441558442	1.139225806451613
0.274458874458875	1.091758064516129
0.309090909090909	1.075935483870968
0.350649350649351	1.147137096774194
0.373160173160173	1.162959677419355
0.400865800865801	1.139225806451613
0.449350649350650	1.083846774193549
0.473593073593074	1.083846774193549
0.499567099567100	1.107580645161291
0.532467532467533	1.210427419354839
0.551515151515152	1.234161290322581
0.572294372294373	1.202516129032258
0.601731601731602	1.115491935483871
0.624242424242424	1.091758064516129
0.648484848484849	1.115491935483871
0.676190476190476	1.226250000000000
0.698701298701299	1.265806451612903
0.721212121212121	1.234161290322581
0.747186147186147	1.147137096774194
0.764502164502165	1.131314516129032
0.781818181818182	1.147137096774194
0.812987012987013	1.273717741935484
0.832034632034632	1.313274193548387
0.849350649350650	1.257895161290323
0.878787878787879	1.091758064516129
0.899567099567100	1.060112903225807
0.920346320346321	1.099669354838710
0.948051948051948	1.249983870967742
0.965367965367966	1.305362903225807
0.980952380952381	1.265806451612903
1.006926406926407	1.178782258064516
1.022510822510823	1.155048387096775
1.043290043290043	1.186693548387097
1.069264069264069	1.265806451612903
1.083116883116884	1.281629032258065
1.096969696969697	1.242072580645161
1.126406926406927	1.155048387096775
1.152380952380953	1.147137096774194
1.183549783549784	1.155048387096775
1.221645021645022	1.131314516129032
1.247619047619048	1.155048387096775
1.280519480519481	1.242072580645161
1.296103896103896	1.257895161290323
1.325541125541126	1.194604838709678
1.344588744588745	1.162959677419355
1.372294372294373	1.210427419354839
1.401731601731602	1.305362903225807
1.419047619047619	1.273717741935484
1.453679653679654	1.147137096774194
1.488311688311689	1.139225806451613
1.528138528138529	1.107580645161291
1.557575757575758	1.083846774193549
1.587012987012987	1.155048387096775
1.604329004329005	1.249983870967742
1.618181818181819	1.289540322580645
1.640692640692641	1.218338709677420
1.663203463203463	1.091758064516129
1.680519480519481	1.068024193548387
1.709956709956710	1.139225806451613
1.739393939393940	1.234161290322581
1.763636363636364	1.178782258064516
1.793073593073593	1.091758064516129
1.815584415584416	1.115491935483871
1.851948051948052	1.257895161290323
1.870995670995671	1.265806451612903
1.905627705627706	1.249983870967742
1.945454545454546	1.273717741935484
1.971428571428572	1.226250000000000
2.000000000000000	1.139225806451613
