Force produced by a maximally-activated rat soleus muscle in vivo when subjected
to a displacement waveform of maximum amplitude 1.0 mm. Experimental data was
provided by T.G. Sandercock [1]. Please refer to Millard et al. [2] for details.

References:
    1. Krylow, A.M. and Sandercock, T.G., 1997. "Dynamic force responses of
       muscle involving eccentric contraction". Journal of Biomechanics,
       30(1), pp. 27--33. http://dx.doi.org/10.1016/S0021-9290(96)00097-8.
    2. Millard, M., Uchida, T., Seth, A., and Delp, S.L., 2013. "Flexing
       computational muscle: Modeling and simulation of musculotendon
       dynamics". ASME Journal of Biomechanical Engineering, 135(2),
       p. 021013 (11 pages). http://dx.doi.org/10.1115/1.4023390.

endheader
time_s	force_N
0.000000000000000	0.000000000000000
0.024179620034542	0.189108433734940
0.036269430051813	0.393975903614458
0.050086355785838	0.464891566265060
0.067357512953368	0.512168674698795
0.079447322970639	0.638240963855422
0.096718480138169	0.882506024096386
0.117443868739206	1.150409638554217
0.131260794473230	1.339518072289157
0.136442141623489	1.347397590361446
0.146804835924007	1.323759036144578
0.157167530224525	1.268602409638554
0.170984455958549	1.221325301204819
0.184801381692573	1.276481927710844
0.203799654576857	1.473469879518073
0.219343696027634	1.560144578313253
0.231433506044905	1.465590361445783
0.243523316062176	1.237084337349398
0.255613126079447	0.961301204819277
0.271157167530225	0.606722891566265
0.284974093264249	0.551566265060241
0.300518134715026	0.622481927710844
0.321243523316062	0.898265060240964
0.340241796200345	1.126771084337350
0.350604490500864	1.323759036144578
0.362694300518135	1.371036144578314
0.376511226252159	1.300120481927711
0.395509499136442	1.055855421686747
0.411053540587219	0.811590361445783
0.424870466321244	0.661879518072289
0.445595854922280	0.614602409638554
0.466321243523316	0.669759036144578
0.485319516407599	0.850987951807229
0.497409326424870	0.953421686746988
0.511226252158895	1.205566265060241
0.518134715025907	1.378915662650603
0.530224525043178	1.457710843373494
0.549222797927461	1.378915662650603
0.569948186528497	1.126771084337350
0.582037996545769	0.819469879518072
0.594127806563040	0.614602409638554
0.606217616580311	0.527927710843374
0.623488773747841	0.614602409638554
0.639032815198618	0.843108433734940
0.658031088082902	1.213445783132530
0.664939550949914	1.386795180722892
0.678756476683938	1.520746987951807
0.701208981001727	1.410433734939759
0.718480138169257	1.197686746987952
0.730569948186529	0.914024096385542
0.740932642487047	0.685518072289157
0.751295336787565	0.606722891566265
0.765112262521589	0.669759036144578
0.784110535405872	0.969180722891566
0.792746113989637	1.300120481927711
0.799654576856649	1.528626506024097
0.810017271157167	1.662578313253012
0.827288428324698	1.568024096385542
0.841105354058722	1.355277108433735
0.853195164075993	1.000698795180723
0.861830742659758	0.630361445783133
0.868739205526770	0.464891566265060
0.884283246977547	0.378216867469880
0.899827288428325	0.488530120481928
0.918825561312608	0.850987951807229
0.929188255613126	1.244963855421687
0.936096718480138	1.481349397590362
0.943005181347150	1.591662650602410
0.960276338514681	1.512867469879518
0.975820379965458	1.300120481927711
0.993091537132988	0.906144578313253
1.000000000000000	0.724915662650602
1.010362694300518	0.638240963855422
1.022452504317789	0.740674698795181
1.039723661485320	1.032216867469880
1.050086355785838	1.347397590361446
1.055267702936097	1.504987951807229
1.065630397236615	1.583783132530121
1.081174438687392	1.465590361445783
1.096718480138169	1.166168674698795
1.110535405872194	0.835228915662651
1.117443868739205	0.693397590361446
1.129533678756477	0.654000000000000
1.141623488773748	0.732795180722892
1.153713298791019	0.890385542168675
1.176165803108808	0.977060240963855
1.195164075993092	0.937662650602410
1.210708117443869	0.803710843373494
1.221070811744387	0.787951807228916
1.236614853195164	0.890385542168675
1.252158894645941	1.111012048192771
1.260794473229706	1.394674698795181
1.272884283246978	1.512867469879518
1.290155440414508	1.410433734939759
1.305699481865285	1.158289156626506
1.319516407599309	0.921903614457831
1.333333333333333	0.748554216867470
1.350604490500864	0.874626506024097
1.362694300518135	1.142530120481928
1.374784110535406	1.504987951807229
1.385146804835924	1.631060240963856
1.400690846286701	1.489228915662651
1.417962003454232	1.221325301204819
1.428324697754750	0.914024096385542
1.438687392055268	0.693397590361446
1.450777202072539	0.614602409638554
1.466321243523316	0.693397590361446
1.478411053540587	0.811590361445783
1.497409326424871	0.890385542168675
1.512953367875648	0.780072289156627
1.526770293609672	0.622481927710844
1.537132987910190	0.583084337349398
1.550949913644214	0.638240963855422
1.571675302245251	0.953421686746988
1.582037996545769	1.363156626506024
1.597582037996546	1.520746987951807
1.616580310880829	1.402554216867470
1.628670120898100	1.158289156626506
1.640759930915371	0.764313253012048
1.651122625215890	0.496409638554217
1.663212435233161	0.417614457831325
1.678756476683938	0.551566265060241
1.697754749568221	0.882506024096386
1.706390328151986	1.221325301204819
1.713298791018998	1.394674698795181
1.720207253886010	1.449831325301205
1.739205526770294	1.276481927710844
1.756476683937824	0.874626506024097
1.768566493955095	0.559445783132530
1.778929188255613	0.480650602409639
1.796200345423143	0.638240963855422
1.816925734024180	0.977060240963855
1.825561312607945	1.323759036144578
1.837651122625216	1.481349397590362
1.856649395509499	1.386795180722892
1.877374784110536	1.221325301204819
1.891191709844560	1.150409638554217
1.906735751295337	1.252843373493976
1.920552677029361	1.386795180722892
1.930915371329879	1.504987951807229
1.948186528497409	1.347397590361446
1.965457685664940	1.016457831325301
1.979274611398964	0.732795180722892
1.989637305699482	0.622481927710844
2.000000000000000	0.685518072289157
